start-date,curr-date,tickersymbol,amt,close,unrealized-asset
2018-01-17,2018-03-16,HVA,3100,4.1,55985.746
2018-01-18,2018-03-16,HVA,3500,4.1,57935.062
2018-01-10,2018-03-16,JVC,3200,4.83,57753.4648
2018-01-26,2018-03-16,LHG,900,22.45,58761.466
2018-01-31,2018-03-16,LHG,900,22.45,66016.39700000001
2018-02-01,2018-03-16,LHG,1000,22.45,71106.652
2018-02-02,2018-03-16,LHG,1000,22.45,66068.806
2018-03-08,2018-03-16,LHG,800,22.45,60187.66
2018-03-09,2018-03-16,LHG,800,22.45,59917.498
2018-03-12,2018-03-16,LHG,800,22.45,60868.068
2018-03-14,2018-03-16,LHG,800,22.45,62305.728
2018-03-15,2018-03-16,LHG,800,22.45,59365.794
2018-03-16,2018-03-16,LHG,800,22.45,59989.224
2017-12-12,2018-03-16,MHC,2900,6.17,61326.2586
2017-12-21,2018-03-16,MHC,2900,6.17,63727.919
2017-12-14,2018-03-16,NCT,100,99.8,62384.83
2017-12-15,2018-03-16,NCT,100,99.8,56711.06800000001
2017-12-18,2018-03-16,NCT,100,99.8,57931.452000000005
2017-12-19,2018-03-16,NCT,100,99.8,57871.416
2017-12-20,2018-03-16,NCT,100,99.8,64359.97000000001
2017-12-21,2018-03-16,NCT,100,99.8,63807.919
2017-12-22,2018-03-16,NCT,100,99.8,70384.986
2017-12-26,2018-03-16,NCT,100,99.8,59171.338
2017-12-27,2018-03-16,NCT,100,99.8,49721.18200000001
2017-12-28,2018-03-16,NCT,100,99.8,55375.976
2017-12-29,2018-03-16,NCT,100,99.8,61134.08
2018-01-02,2018-03-16,NCT,100,99.8,60953.972
2017-12-20,2018-03-16,NDN,1800,14.6,64539.97000000001
2017-12-21,2018-03-16,NDN,1800,14.6,63987.919
2017-12-22,2018-03-16,NDN,1800,14.6,70564.986
2017-12-25,2018-03-16,NDN,1900,14.6,57996.31
2017-12-26,2018-03-16,NDN,1900,14.6,59361.338
2018-01-16,2018-03-16,NDN,1600,14.6,61386.418
2018-01-17,2018-03-16,NDN,1600,14.6,56145.746
2018-01-18,2018-03-16,NDN,1700,14.6,58105.062
2018-01-19,2018-03-16,NDN,1700,14.6,66799.274
2018-01-22,2018-03-16,NDN,1700,14.6,65978.782
2018-01-23,2018-03-16,NDN,1700,14.6,74980.342
2018-01-24,2018-03-16,NDN,1700,14.6,74760.20999999999
2018-01-25,2018-03-16,NDN,1700,14.6,62431.121
2018-01-30,2018-03-16,NDN,1700,14.6,60917.318
2018-01-31,2018-03-16,NDN,1700,14.6,66186.39700000001
2018-02-01,2018-03-16,NDN,1700,14.6,71276.652
2018-03-13,2018-03-16,NDN,1400,14.6,62097.31800000001
2018-03-14,2018-03-16,NDN,1400,14.6,62445.728
2018-03-15,2018-03-16,NDN,1300,14.6,59495.794
2017-12-15,2018-03-16,NTC,200,83.0,56691.06800000001
2018-01-03,2018-03-16,NTC,200,83.0,60389.664000000004
2018-01-04,2018-03-16,NTC,200,83.0,60529.74800000001
2018-01-05,2018-03-16,NTC,200,83.0,60449.7
2018-01-08,2018-03-16,NTC,200,83.0,60480.414
